314.61673054284006,332.28551898805887
294.2568506708085,344.30136379860323
303.40859770325983,321.2418774145633
313.6581846006258,322.0861628128755
308.200668987603,312.0509132065384
309.5455181544251,336.8091452801717
311.47226345053724,315.0666209743771
318.9068487601494,315.35069747195905
291.81765449195274,332.09861599880094
298.5363807913038,331.52305353881025
287.82510578584476,344.3469364823279
297.6815361808073,342.70283889288487
304.01558538925633,329.0495824177299
283.98956221500976,316.1186027063238
293.8303800649848,342.230896497371
313.99612149985194,311.1478710974028
308.5668147608302,337.66131575770453
309.1011107324,327.0099385263125
300.08777029513914,334.93269335218696
312.4357946605512,344.28278011697876
300.7131162374042,341.20836920846466
309.652646084735,338.77764146200036
304.33168600361034,330.8303370393566
299.5668831310157,327.99221424241927
319.2571577821383,338.95717143522916
304.0680964521922,328.3183811616075
301.99182561181703,328.7154500304895
292.15190277444424,335.0458873959273
285.362357871211,328.17727007443443
312.00184143411946,334.9858325698201
320.0541827256536,327.9231521329629
298.3963755334138,337.4088402751204
295.9200200444422,336.36297136207116
299.6178345690365,307.46033844996634
315.2807465700273,332.66539379254385
300.951089332707,319.42845874216556
309.2761838692279,332.8552567945605
323.42794893138034,325.5816334332576
312.5091416457612,346.62547585552727
300.0835714322844,323.6027255000706
305.44847152663306,340.08582120765817
309.7551789601597,330.26986894697245
293.55409593725255,343.88030580554886
297.5634246057901,326.1150590391094
292.7302590977878,327.7616466280619
306.20218352288464,331.86383109557676
301.4123165894296,351.74876972992257
280.1993609994586,342.9224312107159
302.6907425611514,329.8743552123957
303.0381203309398,321.60527701588404
299.01596552182343,336.9366531071946
275.6944554614756,336.59694600873473
309.2861551496833,329.05324445040094
310.68582161799793,333.7789108102655
302.5302347903274,344.3170774434951
292.21213271751554,325.58570142084733
290.8757092275051,331.5901629902609
308.4013072242479,331.798758367442
297.88872079851245,327.11914522019845
327.4037307981475,338.7466381355081
302.97979366466393,316.50203931223973
293.6616896633254,344.2112085135871
304.00327677593,337.5090633934846
310.92306670606143,331.75727230769206
298.9287059855736,352.7999842333139
285.77019287411264,336.81560957381663
298.8544670400725,314.68575770696685
307.2251681325843,322.59782645262476
296.57039419869676,338.34931354183624
292.9259829435945,334.44616953788346
322.4910455185578,315.89905570775363
297.14868468142765,325.59778981839037
302.44410987842724,335.56337556122924
309.58172971075066,322.19882464590506
320.8285419677595,340.8880683873519
297.70741520767336,335.8242999197433
303.40013965427636,325.7678138336201
296.5917270643086,321.869618078326
302.7383759912536,312.2741802336204
298.73790366190605,320.60602158286235
304.99995952969715,333.02839180307006
277.6854619288788,339.49483637785994
305.0029451609496,336.7075998685547
310.74561002875174,337.96659653094184
321.1472024062527,328.8519870253354
285.9305029314254,327.7785754937342
289.4919780741249,339.3473836218924
297.17540540304935,325.2368593228464
301.9489113807718,336.4773010800356
330.5182101122206,328.4270649791289
286.41476045033727,330.5352528133856
305.4786326102432,333.42281563284786
303.4108492372053,335.78593478040443
307.70600225893486,343.65668826320194
300.26114299853657,320.12382669724497
300.4588357374466,347.9862559596105
319.4993724371741,344.26435858037263
302.8201978553677,332.78525297084326
302.24813417875055,330.3002573984167
305.35914218690203,344.1715577313051
292.7966987062196,324.88135689507067
314.23580316022793,331.65696718105886
296.8461247844314,338.6718701024047
314.6885978850618,319.12571484399155
307.8981035545456,320.4396403903051
280.7898401935466,327.73890487511983
303.2190491492351,326.0449602634263
307.3583246203345,321.17560476588335
326.56557401586196,343.9992167054898
324.74678018674115,320.4590097408395
315.7339406966439,336.71366637746877
321.06918489500754,334.2749828927556
297.0124123128457,326.4884171688989
300.83917893545015,314.8998236363657
288.6638361771745,339.6651937725775
285.9444575519532,322.66430648474284
314.40993043251854,340.5957076493308
285.0216139924179,351.1460366011638
300.324081530624,327.04097410115503
313.7099662991701,332.14611862900676
283.9191557720994,339.35639033106463
297.69343620233803,326.2461091452078
301.4126050746543,326.7769242339919
316.2536110887539,342.4426126831173
308.71029320495256,320.64105557718324
284.2464131906041,337.44322488300895
